,algorithm,policy,machine_id,workload_type,avg_cpu_actual,avg_cpu_predicted,avg_solar_pv,energy_consumed_wh,green_energy_wh,grid_energy_wh,geuf_percentage
127,TempoSight,NAIVE_CARBON_AWARE,"(274,)",MEDIUM,30.194999980925832,30.64,0.03211559995571347,260.3899999618517,129.53667075602363,130.85332920582806,49.747175688391
128,TempoSight,GREEN_OBLIVIOUS,"(274,)",MEDIUM,29.829999987284168,30.31,0.03497396932269129,259.65999997456834,139.68500411478695,119.97499585978139,53.79534935241007
129,TempoSight,PREDICTIVE_CARBON_AWARE,"(282,)",MEDIUM,30.22166663805417,30.17,0.0,260.4433332761083,0.0,260.4433332761083,0.0
130,TempoSight,NAIVE_CARBON_AWARE,"(282,)",MEDIUM,30.22166663805417,30.17,0.0,260.4433332761083,0.0,260.4433332761083,0.0
131,TempoSight,GREEN_OBLIVIOUS,"(282,)",MEDIUM,30.22166663805417,30.17,0.0,260.4433332761083,0.0,260.4433332761083,0.0
132,TempoSight,PREDICTIVE_CARBON_AWARE,"(297,)",MEDIUM,36.36999986966583,36.75,0.0,272.73999973933167,0.0,272.73999973933167,0.0
133,TempoSight,NAIVE_CARBON_AWARE,"(297,)",MEDIUM,36.36999986966583,36.75,0.0,272.73999973933167,0.0,272.73999973933167,0.0
134,TempoSight,GREEN_OBLIVIOUS,"(297,)",MEDIUM,30.390833234786665,30.36,0.0,260.78166646957334,0.0,260.78166646957334,0.0
135,TempoSight,PREDICTIVE_CARBON_AWARE,"(300,)",MEDIUM,30.065000057219166,30.94,1.4829303116933079e-06,260.1300001144383,10.316666666666666,249.81333344777164,3.9659657333364406
136,TempoSight,NAIVE_CARBON_AWARE,"(300,)",MEDIUM,30.065000057219166,30.94,1.4829303116933079e-06,260.1300001144383,10.316666666666666,249.81333344777164,3.9659657333364406
137,TempoSight,GREEN_OBLIVIOUS,"(300,)",MEDIUM,30.065000057219166,30.94,1.4829303116933079e-06,260.1300001144383,10.316666666666666,249.81333344777164,3.9659657333364406
138,TempoSight,PREDICTIVE_CARBON_AWARE,"(302,)",MEDIUM,29.703888856040276,30.17,8.897581870159848e-06,259.40777771208053,26.78222226036889,232.62555545171165,10.324371341747034
139,TempoSight,NAIVE_CARBON_AWARE,"(302,)",MEDIUM,30.278680502042572,30.55,4.448790935079924e-06,260.5573610040851,19.378333377836668,241.17902762624846,7.4372619154416615
140,TempoSight,GREEN_OBLIVIOUS,"(302,)",MEDIUM,29.703888856040276,30.17,8.897581870159848e-06,259.40777771208053,26.78222226036889,232.62555545171165,10.324371341747034
141,TempoSight,PREDICTIVE_CARBON_AWARE,"(306,)",MEDIUM,34.669166664283544,34.44,0.0,269.33833332856705,0.0,269.33833332856705,0.0
142,TempoSight,NAIVE_CARBON_AWARE,"(306,)",MEDIUM,34.669166664283544,34.44,0.0,269.33833332856705,0.0,269.33833332856705,0.0
143,TempoSight,GREEN_OBLIVIOUS,"(306,)",MEDIUM,30.352500116818543,30.44,0.0,260.70500023363707,0.0,260.70500023363707,0.0
